2023-04-07 01:18:39.324 INFO  (coreLoadExecutor-10-thread-3) [ x:films2] o.a.s.s.DirectSolrSpellChecker init: {maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2023-04-07 01:18:39.335 INFO  (coreLoadExecutor-10-thread-3) [ x:films2] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-07 01:18:39.342 INFO  (coreLoadExecutor-10-thread-3) [ x:films2] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1762478332934356992
2023-04-07 01:18:39.345 INFO  (coreLoadExecutor-10-thread-2) [ x:films] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\films\conf
2023-04-07 01:18:39.345 INFO  (searcherExecutor-14-thread-1-processing-films2) [ x:films2] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-07 01:18:39.346 INFO  (searcherExecutor-14-thread-1-processing-films2) [ x:films2] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-07 01:18:39.346 INFO  (coreLoadExecutor-10-thread-2) [ x:films] o.a.s.s.DirectSolrSpellChecker init: {maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2023-04-07 01:18:39.349 INFO  (coreLoadExecutor-10-thread-2) [ x:films] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-07 01:18:39.351 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\configsets\sample_techproducts_configs\conf
2023-04-07 01:18:39.352 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResourceStorage Loaded LinkedHashMap at path _rest_managed.json using file:dir=C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\configsets\sample_techproducts_configs\conf
2023-04-07 01:18:39.352 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResource Loaded initArgs {} for /rest/managed
2023-04-07 01:18:39.355 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResourceStorage Loaded LinkedHashMap at path _schema_analysis_stopwords_english.json using file:dir=C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\configsets\sample_techproducts_configs\conf
2023-04-07 01:18:39.356 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResource Loaded initArgs {ignoreCase=true} for /schema/analysis/stopwords/english
2023-04-07 01:18:39.356 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.s.a.ManagedWordSetResource Loaded 35 words for /schema/analysis/stopwords/english
2023-04-07 01:18:39.356 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResource Notified 2 observers of /schema/analysis/stopwords/english
2023-04-07 01:18:39.360 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResourceStorage Loaded LinkedHashMap at path _schema_analysis_synonyms_english.json using file:dir=C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\configsets\sample_techproducts_configs\conf
2023-04-07 01:18:39.360 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResource Loaded initArgs {ignoreCase=true, format=solr} for /schema/analysis/synonyms/english
2023-04-07 01:18:39.361 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.s.a.ManagedSynonymGraphFilterFactory Loaded 3 synonym mappings for /schema/analysis/synonyms/english
2023-04-07 01:18:39.361 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.3.0
2023-04-07 01:18:39.363 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.r.ManagedResource Notified 2 observers of /schema/analysis/synonyms/english
2023-04-07 01:18:39.363 INFO  (searcherExecutor-14-thread-1-processing-films2) [ x:films2] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-07 01:18:39.363 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.s.DirectSolrSpellChecker init: {maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01, name=default, field=text, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2023-04-07 01:18:39.371 INFO  (searcherExecutor-13-thread-1-processing-films) [ x:films] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-07 01:18:39.371 INFO  (searcherExecutor-13-thread-1-processing-films) [ x:films] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-07 01:18:39.371 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.s.IndexSchema Schema name=default-config
2023-04-07 01:18:39.372 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.h.c.SuggestComponent Initializing SuggestComponent
2023-04-07 01:18:39.376 INFO  (searcherExecutor-13-thread-1-processing-films) [ x:films] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-07 01:18:39.377 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.s.s.SolrSuggester init: {name=mySuggester, lookupImpl=FuzzyLookupFactory, dictionaryImpl=DocumentDictionaryFactory, field=cat, weightField=price, suggestAnalyzerFieldType=string, buildOnStartup=false}
2023-04-07 01:18:39.397 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.s.s.SolrSuggester Dictionary loaded with params: {name=mySuggester, lookupImpl=FuzzyLookupFactory, dictionaryImpl=DocumentDictionaryFactory, field=cat, weightField=price, suggestAnalyzerFieldType=string, buildOnStartup=false}
2023-04-07 01:18:39.406 INFO  (coreLoadExecutor-10-thread-1) [ x:tech_products] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-07 01:18:39.460 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2023-04-07 01:18:39.460 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.c.CoreContainer Creating SolrCore 'films2curl' using configuration from instancedir C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\films2curl, trusted=true
2023-04-07 01:18:39.461 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.c.SolrCore Opening new SolrCore at [C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\films2curl], dataDir=[C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\films2curl\data\]
2023-04-07 01:18:39.537 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2023-04-07 01:18:39.537 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2023-04-07 01:18:39.539 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2023-04-07 01:18:39.540 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2023-04-07 01:18:39.556 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: C:\Users\Benjamin Chun\Documents\GitHub\Information-Retrieval\backend\solr-9.1.1\server\solr\films2curl\conf
2023-04-07 01:18:39.558 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.s.DirectSolrSpellChecker init: {maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2023-04-07 01:18:39.563 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-07 01:18:39.565 INFO  (coreLoadExecutor-10-thread-3) [ x:films2curl] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1762478333168189440
2023-04-07 01:18:39.566 INFO  (searcherExecutor-30-thread-1-processing-films2curl) [ x:films2curl] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-07 01:18:39.566 INFO  (searcherExecutor-30-thread-1-processing-films2curl) [ x:films2curl] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-07 01:18:39.570 INFO  (searcherExecutor-30-thread-1-processing-films2curl) [ x:films2curl] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-07 01:18:39.580 INFO  (searcherExecutor-16-thread-1-processing-tech_products) [ x:tech_products] o.a.s.c.S.Request webapp=null path=null params={q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false&event=firstSearcher} hits=3 status=0 QTime=167
2023-04-07 01:18:39.608 INFO  (searcherExecutor-16-thread-1-processing-tech_products) [ x:tech_products] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-07 01:18:39.608 INFO  (searcherExecutor-16-thread-1-processing-tech_products) [ x:tech_products] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-07 01:18:39.609 INFO  (searcherExecutor-16-thread-1-processing-tech_products) [ x:tech_products] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: wordbreak
2023-04-07 01:18:39.614 INFO  (searcherExecutor-16-thread-1-processing-tech_products) [ x:tech_products] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-07 01:18:39.821 INFO  (qtp816798571-37) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680830319719} status=0 QTime=2
2023-04-07 01:18:39.878 INFO  (qtp816798571-38) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680830319720} status=0 QTime=59
2023-04-07 01:18:39.911 INFO  (qtp816798571-70) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680830319720} status=0 QTime=30
2023-04-07 01:18:40.624 INFO  (qtp816798571-44) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json} status=0 QTime=29
2023-04-07 01:18:43.557 INFO  (qtp816798571-70) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680830319719} status=0 QTime=0
2023-04-07 01:18:43.562 INFO  (qtp816798571-43) [ x:films2] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&show=index&wt=json&_=1680830323551} status=0 QTime=4
2023-04-07 01:18:43.562 INFO  (qtp816798571-40) [ x:films2] o.a.s.c.S.Request webapp=/solr path=/admin/ping params={action=status&wt=json&_=1680830319720&ts=1680830319720} status=503 QTime=4
2023-04-07 01:18:43.565 INFO  (qtp816798571-42) [ x:films2] o.a.s.c.S.Request webapp=/solr path=/replication params={wt=json&command=details&_=1680830323551} status=0 QTime=7
2023-04-07 01:18:43.615 INFO  (qtp816798571-44) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680830319720} status=0 QTime=58
2023-04-07 01:18:43.621 INFO  (qtp816798571-67) [ x:films2] o.a.s.c.S.Request webapp=/solr path=/admin/system params={wt=json&_=1680830323551} status=0 QTime=63
2023-04-07 01:20:56.981 INFO  (qtp816798571-70) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680830319719} status=0 QTime=0
2023-04-07 01:20:56.981 INFO  (qtp816798571-71) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/ping params={action=status&wt=json&_=1680830319720&ts=1680830319720} status=503 QTime=0
2023-04-07 01:20:56.981 INFO  (qtp816798571-39) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&show=index&wt=json&_=1680830323551} status=0 QTime=0
2023-04-07 01:20:56.985 INFO  (qtp816798571-72) [ x:films] o.a.s.c.S.Request webapp=/solr path=/replication params={wt=json&command=details&_=1680830323551} status=0 QTime=4
2023-04-07 01:20:57.041 INFO  (qtp816798571-36) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680830319720} status=0 QTime=60
2023-04-07 01:20:57.046 INFO  (qtp816798571-37) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/system params={wt=json&_=1680830323551} status=0 QTime=64
